latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
31.32447,73.86032,367,0.4,0.44,2025-11-01,748,N,VIIRS,h,2.0NRT,334.18,52.67,D
31.32533,73.86447,343.42,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.07,52.67,D
31.32667,73.70478,343.87,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,301.15,4.08,D
31.32841,74.80859,331.47,0.54,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,301.59,2.9,D
31.32974,74.46575,332.14,0.56,0.43,2025-11-01,748,N,VIIRS,n,2.0NRT,301.71,4.96,D
31.33698,73.90062,342.94,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.4,7.31,D
31.34055,73.85592,331.6,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.25,2.02,D
31.34081,73.73211,331.5,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,303.2,3.34,D
31.35598,73.78562,353.79,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,304.3,6.37,D
31.36555,74.97894,330.69,0.53,0.42,2025-11-01,748,N,VIIRS,l,2.0NRT,302.16,5.71,D
31.37177,75.21549,333.38,0.51,0.41,2025-11-01,748,N,VIIRS,n,2.0NRT,302.18,3.62,D
31.38392,74.79848,330.86,0.54,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,300.23,1.43,D
31.39734,75.22565,332.06,0.51,0.41,2025-11-01,748,N,VIIRS,n,2.0NRT,301.11,3.34,D
31.40147,74.88721,334.98,0.53,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,302.99,6.2,D
31.40392,74.88792,343.31,0.53,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,302.95,18.43,D
31.40528,74.88622,334.98,0.53,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,300.3,6.2,D
31.41112,73.85037,339.5,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,307.07,10.17,D
31.41136,73.84962,343.71,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,307.16,8.56,D
31.41219,73.85376,340.09,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.97,12.91,D
31.41513,73.84927,356.67,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,306.78,10.17,D
31.41538,73.84851,347,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,306.39,8.56,D
31.42212,73.90341,340.17,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.53,3.64,D
31.4222,73.90403,343.7,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.51,3.43,D
31.42367,75.36299,335.93,0.5,0.41,2025-11-01,748,N,VIIRS,n,2.0NRT,300.91,1.7,D
31.42591,74.90977,333.65,0.53,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,302.64,2.92,D
31.42667,73.80222,351.89,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,304.78,9.41,D
31.42753,73.80639,337.31,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,304.35,4.63,D
31.42838,73.81055,335.76,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.86,4.63,D
31.4324,73.80944,337.28,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.88,4.63,D
31.43518,75.17664,340.39,0.51,0.41,2025-11-01,748,N,VIIRS,n,2.0NRT,300.59,5.14,D
31.43637,75.4091,346.89,0.5,0.41,2025-11-01,748,N,VIIRS,n,2.0NRT,302.04,6.63,D
31.443,73.81971,340.54,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.2,6.14,D
31.44847,75.18443,341.15,0.51,0.41,2025-11-01,748,N,VIIRS,n,2.0NRT,302.93,11.2,D
31.44872,73.82691,352.45,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.77,10.24,D
31.44873,73.90979,348,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,305.92,11.31,D
31.46305,73.89719,340.68,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,304.45,2.57,D
31.46373,73.79643,341.94,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.66,6.65,D
31.46458,73.8006,341.32,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.7,6.65,D
31.47637,73.85869,331.12,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,301.64,2,D
31.48836,73.66537,337.4,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,300.63,2.63,D
31.4897,75.4445,334.8,0.5,0.41,2025-11-01,748,N,VIIRS,n,2.0NRT,303.6,4.8,D
31.49079,73.66548,337.69,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,300.97,2.67,D
31.49341,75.44355,333.91,0.5,0.41,2025-11-01,748,N,VIIRS,n,2.0NRT,301.15,3.67,D
31.49808,75.44778,338.93,0.5,0.41,2025-11-01,748,N,VIIRS,n,2.0NRT,302.59,8.15,D
31.51766,73.91691,342.61,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,305,6.38,D
31.5187,73.96409,332.2,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.5,2.37,D
31.5277,74.72872,332.74,0.54,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,301.46,2.88,D
31.53007,75.50834,335.23,0.49,0.41,2025-11-01,748,N,VIIRS,n,2.0NRT,299.85,3.62,D
31.53727,73.89034,343.49,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.39,3.78,D
31.53818,74.06142,336.07,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.64,3.26,D
31.54077,73.51183,334.68,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,301,2.68,D
31.54214,74.06033,333.66,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.22,3.26,D
31.54273,73.87583,340.71,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.74,7.2,D
31.54379,73.90155,338.9,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,301.6,2.91,D
31.54472,73.76151,367,0.4,0.44,2025-11-01,748,N,VIIRS,h,2.0NRT,304.43,5.49,D
31.54874,73.76039,332.29,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.12,5.49,D
31.54959,73.76456,339.3,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,300.96,5.35,D
31.54986,73.95169,331.71,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,304.24,2.55,D
31.55094,73.89526,342.19,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,305.7,6.15,D
31.55177,73.89936,333.63,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,301.76,6.15,D
31.55725,73.88486,334.79,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,301.63,4.6,D
31.56951,75.57359,332.29,0.49,0.4,2025-11-01,748,N,VIIRS,n,2.0NRT,301.29,3.47,D
31.57061,73.95031,337.13,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.56,2.92,D
31.57616,73.60146,335.39,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,301.58,2.81,D
31.57621,73.85357,337.22,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.07,3.55,D
31.57801,75.49602,334.69,0.49,0.41,2025-11-01,748,N,VIIRS,n,2.0NRT,301.57,3.07,D
31.5817,75.49508,336.69,0.49,0.41,2025-11-01,748,N,VIIRS,n,2.0NRT,301.8,4.49,D
31.58771,73.88949,339.95,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,301.48,3.84,D
31.58888,75.4716,339.84,0.5,0.41,2025-11-01,748,N,VIIRS,n,2.0NRT,301.1,4.01,D
31.59171,73.88839,348.63,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,304.76,3.84,D
31.60029,73.55962,333.84,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,303.39,2.98,D
31.62939,73.65907,352.93,0.4,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,304.24,6.43,D
31.63388,75.56779,333.65,0.49,0.4,2025-11-01,748,N,VIIRS,n,2.0NRT,301.7,3.51,D
31.63455,75.56477,336,0.49,0.4,2025-11-01,748,N,VIIRS,n,2.0NRT,300.88,3.33,D
31.65193,73.58125,342.31,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,302.38,3.94,D
31.65772,73.58862,330.62,0.41,0.45,2025-11-01,748,N,VIIRS,l,2.0NRT,301.2,3.78,D
31.68151,75.56881,334.19,0.49,0.4,2025-11-01,748,N,VIIRS,n,2.0NRT,301.53,6.53,D
31.69441,73.60078,334.94,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,303.72,3.91,D
31.69616,73.59748,337.23,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,302.8,2.41,D
31.74407,73.72615,340.93,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.47,3.47,D
31.75072,74.81128,333.2,0.53,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,301.36,5.73,D
31.75924,73.41339,330.89,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,300.74,1.82,D
31.7713,74.09036,339.17,0.57,0.43,2025-11-01,748,N,VIIRS,n,2.0NRT,303.04,6.33,D
31.80272,73.41487,356.2,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,305.41,13.02,D
31.80481,74.00313,340.7,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,304.01,2.71,D
31.80665,73.26636,346.73,0.42,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,301.84,5.53,D
31.80989,73.55309,341.46,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,302.69,8.12,D
31.81279,74.86418,333.42,0.52,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,301.23,5.48,D
31.82018,73.33198,330.5,0.42,0.45,2025-11-01,748,N,VIIRS,l,2.0NRT,302.84,1.71,D
31.82467,74.01888,347.41,0.38,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.27,5.35,D
31.82781,73.21905,334.24,0.42,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,301.41,3.09,D
31.83001,73.37975,347.2,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,304.11,5.95,D
31.83139,73.21732,334.1,0.42,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,300.8,3.3,D
31.83536,74.96126,331.09,0.52,0.41,2025-11-01,748,N,VIIRS,n,2.0NRT,301.82,2.87,D
31.83817,73.37744,340.9,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,300.83,3.46,D
31.83886,73.31748,332.36,0.42,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,301.38,5.11,D
31.84044,74.62709,330.98,0.54,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,301.79,2.93,D
31.8449,73.28337,338.98,0.42,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,308.28,15.59,D
31.84513,73.51627,333.54,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,302.03,2.76,D
31.84579,73.28775,344.2,0.42,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,310.98,40.06,D
31.84583,73.28376,346.81,0.42,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,312.38,39.47,D
31.846,73.52052,331.59,0.41,0.45,2025-11-01,748,N,VIIRS,l,2.0NRT,302.44,2.76,D
31.84675,73.28812,341.74,0.42,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,303.82,22.43,D
31.84704,74.70181,335.25,0.53,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,301.64,4.52,D
31.84893,73.95271,341.01,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.92,3.76,D
31.849,73.2822,344.68,0.42,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,303.59,15.59,D
31.85216,74.40113,345.6,0.55,0.43,2025-11-01,748,N,VIIRS,n,2.0NRT,301.94,12.72,D
31.85317,74.40211,338.28,0.55,0.43,2025-11-01,748,N,VIIRS,n,2.0NRT,302.33,11.37,D
31.85516,73.41835,330.33,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,301.2,1.98,D
31.85772,73.97584,331.6,0.39,0.44,2025-11-01,748,N,VIIRS,l,2.0NRT,302.33,2.89,D
31.86681,74.90492,332.44,0.52,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,302.61,3.62,D
31.86741,73.47845,338.74,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,301.71,4.07,D
31.86772,77.51649,338.61,0.41,0.37,2025-11-01,748,N,VIIRS,n,2.0NRT,297.84,7.64,D
31.86774,73.34669,331.64,0.42,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,301.2,2.57,D
31.8712,77.51631,336.56,0.41,0.37,2025-11-01,748,N,VIIRS,n,2.0NRT,294.65,5.96,D
31.88181,74.09692,333.02,0.57,0.43,2025-11-01,748,N,VIIRS,l,2.0NRT,303.12,4.65,D
31.883,74.10289,330.19,0.57,0.43,2025-11-01,748,N,VIIRS,n,2.0NRT,301.76,4.65,D
31.88306,73.88807,341.29,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.08,3.5,D
31.88916,73.95905,330.76,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.31,1.9,D
31.8926,73.79044,335.01,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.37,3.15,D
31.89301,74.29864,331.19,0.56,0.43,2025-11-01,748,N,VIIRS,n,2.0NRT,301.25,3.41,D
31.89445,73.82026,330.82,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.77,1.61,D
31.89673,74.56316,332.86,0.54,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,300.12,3.42,D
31.89705,73.75,330.03,0.4,0.44,2025-11-01,748,N,VIIRS,l,2.0NRT,301.31,1.48,D
31.89982,73.61714,339.7,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.28,6.45,D
31.91632,73.866,343.26,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,304.72,3.52,D
31.91752,73.7049,332.26,0.4,0.44,2025-11-01,748,N,VIIRS,l,2.0NRT,302.32,2.44,D
31.92104,73.24849,344.28,0.42,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,307.24,8.79,D
31.92153,73.70378,337.68,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,301.24,3.77,D
31.92194,73.25288,336.18,0.42,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,300.84,8.79,D
31.92237,73.70794,331.27,0.4,0.44,2025-11-01,748,N,VIIRS,l,2.0NRT,301.69,2.59,D
31.92497,74.68536,333.02,0.53,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,301.63,4.74,D
31.92607,74.69092,330.38,0.53,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,300.85,4.81,D
31.9286,73.92688,342.16,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,305.08,4.9,D
31.93158,75.55267,335.8,0.49,0.4,2025-11-01,748,N,VIIRS,n,2.0NRT,300.72,4.78,D
31.93374,73.58128,345.92,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,301.81,4.48,D
31.93524,75.55172,347.98,0.49,0.4,2025-11-01,748,N,VIIRS,n,2.0NRT,301.48,8.85,D
31.93803,73.91145,345.08,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.93,6.43,D
31.94156,73.24266,331.75,0.42,0.45,2025-11-01,748,N,VIIRS,l,2.0NRT,303.55,5.81,D
31.94312,73.24309,344.57,0.42,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,304.41,6.25,D
31.94863,73.48758,348.88,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,305.26,10.19,D
31.95215,74.78285,336.79,0.53,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,302.47,5.02,D
31.95585,75.47682,336.28,0.49,0.4,2025-11-01,748,N,VIIRS,n,2.0NRT,300.14,3.64,D
31.95675,73.83755,356.92,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,306.36,11.91,D
31.95695,73.83753,348.99,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,305.82,10.47,D
31.96307,74.63409,330.79,0.53,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,300.71,5,D
31.96416,74.63968,334.36,0.53,0.42,2025-11-01,748,N,VIIRS,n,2.0NRT,301.21,5,D
31.96701,73.34614,345.85,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,302.92,6.39,D
31.9692,73.34631,340.99,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,302.09,4.71,D
31.97287,73.89752,333.09,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.33,2.05,D
31.97344,73.89737,333.67,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.03,2.38,D
31.97438,73.46683,331.38,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,301.17,2.07,D
31.98016,73.95522,341.6,0.38,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.97,3.42,D
31.98023,73.9509,340.62,0.38,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,304.01,5.16,D
31.98106,73.95492,340.59,0.38,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,303.81,5.16,D
31.9828,73.32874,340.84,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,302.74,5.69,D
31.98331,73.95009,333.95,0.39,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.07,3.42,D
31.9837,73.33305,341.83,0.41,0.45,2025-11-01,748,N,VIIRS,n,2.0NRT,302.56,7.85,D
31.98411,73.95412,331.87,0.38,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,300.23,3.42,D
31.98527,73.56239,338.21,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,301.51,2.65,D
31.98844,73.55703,332.67,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.2,2.65,D
31.99247,73.5559,341.59,0.4,0.44,2025-11-01,748,N,VIIRS,n,2.0NRT,302.23,5.98,D
31.28773,73.24055,303.47,0.42,0.61,2025-11-01,2010,N,VIIRS,n,2.0NRT,288.74,1.07,N
31.39556,75.25446,298.73,0.32,0.55,2025-11-01,2010,N,VIIRS,n,2.0NRT,288.46,0.43,N
28.20405,77.69527,300.97,0.42,0.45,2025-11-01,2012,N,VIIRS,n,2.0NRT,289.15,0.62,N
28.32995,77.17107,301.9,0.46,0.47,2025-11-01,2012,N,VIIRS,n,2.0NRT,289.95,0.41,N
28.34684,77.25837,306.54,0.45,0.47,2025-11-01,2012,N,VIIRS,n,2.0NRT,289.88,1.18,N
28.34864,77.25577,303.63,0.45,0.47,2025-11-01,2012,N,VIIRS,n,2.0NRT,289.95,0.6,N
29.12413,75.77883,303.31,0.56,0.52,2025-11-01,2012,N,VIIRS,n,2.0NRT,291.01,1.24,N
29.50534,75.49944,307.88,0.59,0.53,2025-11-01,2012,N,VIIRS,n,2.0NRT,289.55,1.09,N
29.52729,74.67574,305.12,0.33,0.55,2025-11-01,2012,N,VIIRS,n,2.0NRT,289.69,0.75,N
29.95463,74.85959,307.03,0.33,0.55,2025-11-01,2012,N,VIIRS,n,2.0NRT,288.78,0.37,N
29.14042,73.46174,337.79,0.44,0.62,2025-11-02,728,N,VIIRS,n,2.0NRT,305.29,3.55,D
29.14602,73.45993,338.22,0.44,0.62,2025-11-02,728,N,VIIRS,n,2.0NRT,303.37,3.55,D
29.20292,76.08766,334.65,0.61,0.54,2025-11-02,728,N,VIIRS,n,2.0NRT,301.75,4.39,D
29.20825,73.19254,333.18,0.45,0.63,2025-11-02,728,N,VIIRS,n,2.0NRT,302.19,1.77,D
29.41599,73.96789,330.22,0.4,0.6,2025-11-02,728,N,VIIRS,l,2.0NRT,303.47,1.03,D
29.4161,73.97428,339.59,0.4,0.6,2025-11-02,728,N,VIIRS,n,2.0NRT,303.83,4.82,D
29.41796,73.97608,342.17,0.4,0.6,2025-11-02,728,N,VIIRS,n,2.0NRT,305.41,4.53,D
29.41918,74.49034,338.57,0.38,0.58,2025-11-02,728,N,VIIRS,n,2.0NRT,302.94,3.01,D
29.42868,75.39023,336.72,0.33,0.55,2025-11-02,728,N,VIIRS,n,2.0NRT,303.05,2.11,D
29.46134,75.43812,332.87,0.33,0.55,2025-11-02,728,N,VIIRS,n,2.0NRT,300.66,2.19,D
29.48236,74.10169,346.71,0.39,0.6,2025-11-02,728,N,VIIRS,n,2.0NRT,305.01,4.02,D
29.48491,74.46977,341.44,0.37,0.58,2025-11-02,728,N,VIIRS,n,2.0NRT,302.25,3.91,D
29.49431,74.43805,330.01,0.38,0.58,2025-11-02,728,N,VIIRS,n,2.0NRT,303.63,2.11,D
29.4992,76.302,338.77,0.59,0.53,2025-11-02,728,N,VIIRS,n,2.0NRT,302.26,5.89,D
29.50117,76.30215,337.23,0.59,0.53,2025-11-02,728,N,VIIRS,n,2.0NRT,301.96,4.27,D
29.50577,74.15028,349.89,0.39,0.59,2025-11-02,728,N,VIIRS,n,2.0NRT,304.89,3.95,D
29.5128,76.31711,330.39,0.58,0.52,2025-11-02,728,N,VIIRS,l,2.0NRT,300.56,3.27,D
29.51466,76.31729,332.35,0.59,0.52,2025-11-02,728,N,VIIRS,n,2.0NRT,300.78,5.11,D
29.52636,74.44592,337.62,0.37,0.58,2025-11-02,728,N,VIIRS,n,2.0NRT,304.27,3.85,D
29.52959,74.44352,342.25,0.38,0.58,2025-11-02,728,N,VIIRS,n,2.0NRT,301.6,2.74,D
29.54493,74.50839,331.88,0.37,0.58,2025-11-02,728,N,VIIRS,n,2.0NRT,302.65,2.06,D
29.56602,74.44594,337.92,0.37,0.58,2025-11-02,728,N,VIIRS,n,2.0NRT,303.83,3.8,D
29.57457,74.26875,334.31,0.38,0.59,2025-11-02,728,N,VIIRS,n,2.0NRT,303.57,2.65,D
29.5762,74.26812,333.88,0.38,0.59,2025-11-02,728,N,VIIRS,n,2.0NRT,302.42,2.88,D
29.57628,74.41805,333.68,0.38,0.58,2025-11-02,728,N,VIIRS,n,2.0NRT,302.99,2.26,D
29.57971,74.40873,332.45,0.38,0.58,2025-11-02,728,N,VIIRS,l,2.0NRT,305.36,3.2,D
29.58937,74.11121,349.18,0.39,0.59,2025-11-02,728,N,VIIRS,n,2.0NRT,304.85,5.09,D
29.66824,76.97523,335,0.53,0.5,2025-11-02,728,N,VIIRS,n,2.0NRT,298.53,3.3,D
29.74524,75.94658,336.1,0.61,0.53,2025-11-02,728,N,VIIRS,n,2.0NRT,305.2,4.36,D
29.78869,75.10678,332.62,0.34,0.56,2025-11-02,728,N,VIIRS,n,2.0NRT,302.84,1.67,D
29.7904,75.10527,334.22,0.34,0.56,2025-11-02,728,N,VIIRS,n,2.0NRT,301.84,1.65,D
29.79745,75.39873,352.53,0.33,0.55,2025-11-02,728,N,VIIRS,n,2.0NRT,302.41,4.5,D
29.85461,73.35536,332.33,0.43,0.62,2025-11-02,728,N,VIIRS,n,2.0NRT,301.9,2.12,D
29.85855,74.97972,332.7,0.34,0.56,2025-11-02,728,N,VIIRS,n,2.0NRT,304.29,2.22,D
29.85907,74.97838,336.11,0.34,0.56,2025-11-02,728,N,VIIRS,n,2.0NRT,304.21,2.03,D
29.89784,75.17198,336.25,0.33,0.56,2025-11-02,728,N,VIIRS,n,2.0NRT,302.22,1.53,D
29.89916,75.95163,337.49,0.6,0.53,2025-11-02,728,N,VIIRS,n,2.0NRT,301.49,5.14,D
29.92288,74.87927,348.7,0.35,0.56,2025-11-02,728,N,VIIRS,n,2.0NRT,302.66,3.75,D
29.94114,74.95694,340.28,0.34,0.56,2025-11-02,728,N,VIIRS,n,2.0NRT,303.32,3.2,D
29.95107,74.64925,340.78,0.36,0.57,2025-11-02,728,N,VIIRS,n,2.0NRT,303.19,2.17,D
29.96257,74.88122,345.49,0.35,0.56,2025-11-02,728,N,VIIRS,n,2.0NRT,303.84,3.77,D
29.9907,74.72279,351.87,0.35,0.57,2025-11-02,728,N,VIIRS,n,2.0NRT,302.66,3.02,D
30.01647,75.59723,330.64,0.63,0.54,2025-11-02,728,N,VIIRS,n,2.0NRT,301.91,2.59,D
30.02708,75.03777,336.09,0.34,0.56,2025-11-02,728,N,VIIRS,n,2.0NRT,304.19,2.43,D
30.03821,76.03251,332.05,0.59,0.53,2025-11-02,728,N,VIIRS,n,2.0NRT,300.57,6.32,D
30.03958,76.03857,340.22,0.59,0.53,2025-11-02,728,N,VIIRS,n,2.0NRT,301.95,10.45,D
30.06258,75.75498,340.83,0.61,0.54,2025-11-02,728,N,VIIRS,n,2.0NRT,303.4,10.31,D
30.06399,75.76126,341.11,0.61,0.54,2025-11-02,728,N,VIIRS,n,2.0NRT,302.26,10.31,D
30.0646,75.75923,341.48,0.61,0.54,2025-11-02,728,N,VIIRS,n,2.0NRT,304.23,14.75,D
30.07022,76.01654,332.84,0.59,0.53,2025-11-02,728,N,VIIRS,n,2.0NRT,301.24,3.6,D
30.07418,73.18474,336.26,0.43,0.62,2025-11-02,728,N,VIIRS,n,2.0NRT,300.93,2.92,D
30.07867,73.41819,332.38,0.42,0.61,2025-11-02,728,N,VIIRS,n,2.0NRT,300.33,2.2,D
30.12323,75.24191,336.89,0.33,0.55,2025-11-02,728,N,VIIRS,n,2.0NRT,303.41,1.96,D
30.13673,74.14581,330.53,0.38,0.59,2025-11-02,728,N,VIIRS,n,2.0NRT,301.4,1.47,D
30.13705,75.2556,340.61,0.33,0.55,2025-11-02,728,N,VIIRS,n,2.0NRT,303.17,2.69,D
30.13912,75.22842,332.97,0.33,0.55,2025-11-02,728,N,VIIRS,n,2.0NRT,302.59,1.57,D
30.17188,76.00366,341.94,0.59,0.53,2025-11-02,728,N,VIIRS,n,2.0NRT,304.28,7.81,D
30.17788,75.91737,339.36,0.6,0.53,2025-11-02,728,N,VIIRS,n,2.0NRT,301.61,2.94,D
30.18156,75.92077,340.54,0.6,0.53,2025-11-02,728,N,VIIRS,n,2.0NRT,301.93,11.24,D
30.18266,75.91592,334.73,0.6,0.53,2025-11-02,728,N,VIIRS,n,2.0NRT,301.93,4.26,D
30.19311,74.3539,355.28,0.37,0.58,2025-11-02,728,N,VIIRS,n,2.0NRT,304.43,9.07,D
30.19402,74.35765,338.6,0.37,0.58,2025-11-02,728,N,VIIRS,n,2.0NRT,303.01,9.07,D
30.19777,73.52612,334.88,0.41,0.61,2025-11-02,728,N,VIIRS,n,2.0NRT,299.84,2.13,D
30.20174,75.17686,330.88,0.33,0.55,2025-11-02,728,N,VIIRS,n,2.0NRT,302.35,4.61,D
30.20253,75.18024,367,0.33,0.55,2025-11-02,728,N,VIIRS,h,2.0NRT,304.5,4.61,D
30.20364,73.47882,332.02,0.41,0.61,2025-11-02,728,N,VIIRS,n,2.0NRT,299.54,3.85,D
30.2091,73.47703,343.8,0.41,0.61,2025-11-02,728,N,VIIRS,n,2.0NRT,300.24,6.54,D
30.22473,76.26059,334.81,0.57,0.52,2025-11-02,728,N,VIIRS,n,2.0NRT,301.91,3.57,D
